cruise,date_time_utc,latitude,longitude,depth,fluorescence_post_cal,fluorescence_manufacturer_cal,iode_quality_flag,preferred_fluorometer
en649,2020-02-05 08:51:00,40.6365,-70.8823,5,1.13767470695559,0.7665,1,1
en649,2020-02-05 08:52:00,40.6392,-70.8818,5,1.10745998957124,0.7449,1,1
en649,2020-02-05 08:53:00,40.6418,-70.8813,5,1.16788942433994,0.7881,1,1
en649,2020-02-05 08:54:00,40.644,-70.8808,5,1.08731684464833,0.7305,1,1
en649,2020-02-05 08:55:00,40.6457,-70.8802,5,1.13767470695559,0.7665,1,1
en649,2020-02-05 08:56:00,40.6472,-70.8797,5,1.04703055480253,0.7017,1,1
en649,2020-02-05 08:57:00,40.6486,-70.8794,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 08:58:00,40.65,-70.879,5,1.14774627941704,0.7737,1,1
en649,2020-02-05 08:59:00,40.6514,-70.8786,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 09:00:00,40.6528,-70.8782,5,1.13767470695559,0.7665,1,1
en649,2020-02-05 09:01:00,40.6542,-70.8778,5,1.11753156203269,0.7521,1,1
en649,2020-02-05 09:02:00,40.6556,-70.8774,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 09:03:00,40.657,-70.8769,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 09:04:00,40.6584,-70.8765,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 09:05:00,40.6598,-70.8761,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 09:06:00,40.6612,-70.8757,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 09:07:00,40.6625,-70.8752,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 09:08:00,40.6639,-70.8751,5,1.11753156203269,0.7521,1,1
en649,2020-02-05 09:09:00,40.6653,-70.8752,5,1.09738841710978,0.7377,1,1
en649,2020-02-05 09:10:00,40.6671,-70.8753,5,1.11753156203269,0.7521,1,1
en649,2020-02-05 09:11:00,40.6693,-70.8755,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 09:12:00,40.6715,-70.876,5,1.13767470695559,0.7665,1,1
en649,2020-02-05 09:13:00,40.6738,-70.8766,5,1.09738841710978,0.7377,1,1
en649,2020-02-05 09:14:00,40.676,-70.8772,5,1.07724527218688,0.7233,1,1
en649,2020-02-05 09:15:00,40.6782,-70.8778,5,1.08731684464833,0.7305,1,1
en649,2020-02-05 09:16:00,40.6804,-70.8783,5,1.09738841710978,0.7377,1,1
en649,2020-02-05 09:17:00,40.6827,-70.8791,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 09:18:00,40.6848,-70.8798,5,1.13767470695559,0.7665,1,1
en649,2020-02-05 09:19:00,40.687,-70.8806,5,1.14774627941704,0.7737,1,1
en649,2020-02-05 09:20:00,40.6892,-70.8813,5,1.13767470695559,0.7665,1,1
en649,2020-02-05 09:21:00,40.6914,-70.882,5,1.16788942433994,0.7881,1,1
en649,2020-02-05 09:22:00,40.6935,-70.8826,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 09:23:00,40.6956,-70.8831,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 09:24:00,40.6969,-70.8835,5,1.16788942433994,0.7881,1,1
en649,2020-02-05 09:25:00,40.6973,-70.8841,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 09:26:00,40.6974,-70.8847,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 09:27:00,40.6977,-70.8851,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 09:28:00,40.6979,-70.8854,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 09:29:00,40.6982,-70.8857,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 09:30:00,40.6987,-70.8861,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 09:31:00,40.6991,-70.8866,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 09:32:00,40.6995,-70.887,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 09:33:00,40.7,-70.8874,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 09:34:00,40.7004,-70.8878,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 09:35:00,40.7008,-70.8883,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 09:36:00,40.7012,-70.8887,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 09:37:00,40.7016,-70.889,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 09:38:00,40.702,-70.8894,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 09:39:00,40.7024,-70.8897,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 09:40:00,40.7028,-70.8901,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 09:41:00,40.7032,-70.8905,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 09:42:00,40.7035,-70.8908,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 09:43:00,40.7037,-70.8911,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 09:44:00,40.7039,-70.8913,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 09:45:00,40.7044,-70.8914,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 09:46:00,40.7047,-70.8909,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 09:47:00,40.7046,-70.8908,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 09:48:00,40.7045,-70.8908,5,1.16788942433994,0.7881,1,1
en649,2020-02-05 09:49:00,40.7035,-70.89,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 09:50:00,40.7018,-70.8885,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 09:51:00,40.6999,-70.8869,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 09:52:00,40.6981,-70.8861,5,1.25867345944385,0.853,1,1
en649,2020-02-05 09:53:00,40.697,-70.8851,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 09:54:00,40.6964,-70.884,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 09:55:00,40.6963,-70.8836,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 09:56:00,40.6962,-70.8834,5,1.25867345944385,0.853,1,1
en649,2020-02-05 09:57:00,40.6963,-70.883,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 09:58:00,40.6965,-70.8828,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 09:59:00,40.6967,-70.8827,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 10:00:00,40.697,-70.8827,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:01:00,40.6972,-70.8829,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:02:00,40.6973,-70.8829,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:03:00,40.6975,-70.883,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 10:04:00,40.6976,-70.883,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 10:05:00,40.6977,-70.8829,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 10:06:00,40.6979,-70.8829,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 10:07:00,40.698,-70.8831,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 10:08:00,40.6981,-70.8832,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 10:09:00,40.6983,-70.8833,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:10:00,40.6986,-70.8832,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:11:00,40.6989,-70.8831,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:12:00,40.6992,-70.8829,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 10:13:00,40.6996,-70.8829,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:14:00,40.6998,-70.8829,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 10:15:00,40.7001,-70.8831,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:16:00,40.7002,-70.8831,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:17:00,40.7004,-70.8832,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:18:00,40.7006,-70.8831,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:19:00,40.7007,-70.8831,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 10:20:00,40.7009,-70.8832,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 10:21:00,40.701,-70.8833,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 10:22:00,40.7011,-70.8834,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:23:00,40.7013,-70.8835,5,1.30903132175111,0.889,1,1
en649,2020-02-05 10:24:00,40.7015,-70.8836,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:25:00,40.7017,-70.8835,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 10:26:00,40.7019,-70.8835,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:27:00,40.702,-70.8835,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:28:00,40.7021,-70.8835,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:29:00,40.7023,-70.8836,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:30:00,40.7024,-70.8837,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:31:00,40.7026,-70.8837,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:32:00,40.7027,-70.8837,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 10:33:00,40.7028,-70.8837,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 10:34:00,40.703,-70.8838,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 10:35:00,40.7033,-70.8838,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:36:00,40.7031,-70.8838,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 10:37:00,40.7029,-70.884,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 10:38:00,40.7027,-70.8839,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 10:39:00,40.7023,-70.8837,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:40:00,40.7019,-70.8832,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 10:41:00,40.7015,-70.8825,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 10:42:00,40.7011,-70.8816,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:43:00,40.7007,-70.8808,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:44:00,40.7003,-70.88,5,1.28888817682821,0.8746,1,1
en649,2020-02-05 10:45:00,40.6998,-70.8792,5,1.28888817682821,0.8746,1,1
en649,2020-02-05 10:46:00,40.6994,-70.8784,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:47:00,40.699,-70.8776,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:48:00,40.6985,-70.8768,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 10:49:00,40.698,-70.8761,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 10:50:00,40.6976,-70.8753,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:51:00,40.6971,-70.8746,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 10:52:00,40.6968,-70.8739,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:53:00,40.6966,-70.8731,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 10:54:00,40.6965,-70.8723,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 10:55:00,40.6966,-70.8716,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 10:56:00,40.6966,-70.8709,5,1.25867345944385,0.853,1,1
en649,2020-02-05 10:57:00,40.6966,-70.8702,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 10:58:00,40.6966,-70.8695,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 10:59:00,40.6965,-70.8688,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 11:00:00,40.6965,-70.8681,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 11:01:00,40.6964,-70.8673,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 11:02:00,40.6964,-70.8666,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 11:03:00,40.6963,-70.8659,5,1.15781785187849,0.7809,1,1
en649,2020-02-05 11:04:00,40.6963,-70.8649,5,1.17796099680139,0.7953,1,1
en649,2020-02-05 11:05:00,40.6963,-70.8632,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 11:06:00,40.6962,-70.8612,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 11:07:00,40.6963,-70.8586,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 11:08:00,40.6964,-70.8557,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 11:09:00,40.6965,-70.8524,5,1.28888817682821,0.8746,1,1
en649,2020-02-05 11:10:00,40.6965,-70.849,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 11:11:00,40.6965,-70.8456,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 11:12:00,40.6966,-70.8422,5,1.25867345944385,0.853,1,1
en649,2020-02-05 11:13:00,40.6966,-70.839,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 11:14:00,40.6966,-70.8356,5,1.19810414172429,0.8097,1,1
en649,2020-02-05 11:15:00,40.6967,-70.8323,5,1.10745998957124,0.7449,1,1
en649,2020-02-05 11:16:00,40.6965,-70.8291,5,1.05710212726398,0.7089,1,1
en649,2020-02-05 11:17:00,40.6965,-70.8257,5,1.06717369972543,0.7161,1,1
en649,2020-02-05 11:18:00,40.6964,-70.8223,5,1.04703055480253,0.7017,1,1
en649,2020-02-05 11:19:00,40.6963,-70.819,5,1.03695898234108,0.6945,1,1
en649,2020-02-05 11:20:00,40.6964,-70.8156,5,1.04703055480253,0.7017,1,1
en649,2020-02-05 11:21:00,40.6964,-70.8123,5,1.03695898234108,0.6945,1,1
en649,2020-02-05 11:22:00,40.6965,-70.809,5,1.00674426495673,0.6729,1,1
en649,2020-02-05 11:23:00,40.6966,-70.8057,5,1.06717369972543,0.7161,1,1
en649,2020-02-05 11:24:00,40.6966,-70.8024,5,1.10745998957124,0.7449,1,1
en649,2020-02-05 11:25:00,40.6965,-70.7991,5,1.12760313449414,0.7593,1,1
en649,2020-02-05 11:26:00,40.6965,-70.7958,5,1.17796099680139,0.7953,1,1
en649,2020-02-05 11:27:00,40.6964,-70.7926,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 11:28:00,40.6964,-70.7893,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 11:29:00,40.6964,-70.786,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 11:30:00,40.6964,-70.7827,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 11:31:00,40.6964,-70.7795,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 11:32:00,40.6964,-70.7762,5,1.15781785187849,0.7809,1,1
en649,2020-02-05 11:33:00,40.6964,-70.773,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 11:34:00,40.6964,-70.7697,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 11:35:00,40.6964,-70.7665,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 11:36:00,40.6965,-70.7631,5,1.15781785187849,0.7809,1,1
en649,2020-02-05 11:37:00,40.6965,-70.7599,5,1.18803256926284,0.8025,1,1
en649,2020-02-05 11:38:00,40.6965,-70.7566,5,1.14774627941704,0.7737,1,1
en649,2020-02-05 11:39:00,40.6966,-70.7533,5,1.14774627941704,0.7737,1,1
en649,2020-02-05 11:40:00,40.6966,-70.7501,5,1.2284587420595,0.8314,1,1
en649,2020-02-05 11:41:00,40.6966,-70.7468,5,1.23853031452095,0.8386,1,1
en649,2020-02-05 11:42:00,40.6966,-70.7435,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 11:43:00,40.6966,-70.7403,5,1.20817571418575,0.8169,1,1
en649,2020-02-05 11:44:00,40.6966,-70.737,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 11:45:00,40.6966,-70.7338,5,1.30903132175111,0.889,1,1
en649,2020-02-05 11:46:00,40.6966,-70.7305,5,1.31910289421256,0.8962,1,1
en649,2020-02-05 11:47:00,40.6966,-70.7272,5,1.34931761159691,0.9178,1,1
en649,2020-02-05 11:48:00,40.6967,-70.7239,5,1.34931761159691,0.9178,1,1
en649,2020-02-05 11:49:00,40.6967,-70.7206,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 11:50:00,40.6968,-70.7174,5,1.47017648113433,1.0042,1,1
en649,2020-02-05 11:51:00,40.6967,-70.7141,5,1.51060265393098,1.0331,1,1
en649,2020-02-05 11:52:00,40.6968,-70.7109,5,1.49045950900808,1.0187,1,1
en649,2020-02-05 11:53:00,40.6968,-70.7075,5,1.52067422639243,1.0403,1,1
en649,2020-02-05 11:54:00,40.6968,-70.7043,5,1.49045950900808,1.0187,1,1
en649,2020-02-05 11:55:00,40.6968,-70.701,5,1.45003333621142,0.9898,1,1
en649,2020-02-05 11:56:00,40.6967,-70.6978,5,1.53074579885389,1.0475,1,1
en649,2020-02-05 11:57:00,40.6967,-70.6946,5,1.45003333621142,0.9898,1,1
en649,2020-02-05 11:58:00,40.6967,-70.6913,5,1.42989019128852,0.9754,1,1
en649,2020-02-05 11:59:00,40.6966,-70.6881,5,1.47017648113433,1.0042,1,1
en649,2020-02-05 12:00:00,40.6966,-70.6848,5,1.47017648113433,1.0042,1,1
en649,2020-02-05 12:01:00,40.6966,-70.6815,5,1.45003333621142,0.9898,1,1
en649,2020-02-05 12:02:00,40.6965,-70.6783,5,1.48038793654663,1.0115,1,1
en649,2020-02-05 12:03:00,40.6965,-70.675,5,1.48038793654663,1.0115,1,1
en649,2020-02-05 12:04:00,40.6964,-70.6718,5,1.51060265393098,1.0331,1,1
en649,2020-02-05 12:05:00,40.6963,-70.6686,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 12:06:00,40.6963,-70.6653,5,1.45003333621142,0.9898,1,1
en649,2020-02-05 12:07:00,40.6962,-70.6622,5,1.47017648113433,1.0042,1,1
en649,2020-02-05 12:08:00,40.6945,-70.6599,5,1.46010490867288,0.997,1,1
en649,2020-02-05 12:09:00,40.6934,-70.6573,5,1.51060265393098,1.0331,1,1
en649,2020-02-05 12:10:00,40.6944,-70.6548,5,1.53074579885389,1.0475,1,1
en649,2020-02-05 12:11:00,40.6963,-70.6551,5,1.59117523362259,1.0907,1,1
en649,2020-02-05 12:12:00,40.6974,-70.6578,5,1.55088894377679,1.0619,1,1
en649,2020-02-05 12:13:00,40.6975,-70.6612,5,1.51060265393098,1.0331,1,1
en649,2020-02-05 12:14:00,40.6971,-70.6646,5,1.58110366116114,1.0835,1,1
en649,2020-02-05 12:15:00,40.6969,-70.668,5,1.55088894377679,1.0619,1,1
en649,2020-02-05 12:16:00,40.6968,-70.6714,5,1.59117523362259,1.0907,1,1
en649,2020-02-05 12:17:00,40.6968,-70.6748,5,1.53074579885389,1.0475,1,1
en649,2020-02-05 12:18:00,40.6968,-70.6782,5,1.49045950900808,1.0187,1,1
en649,2020-02-05 12:19:00,40.6968,-70.6817,5,1.54081737131534,1.0547,1,1
en649,2020-02-05 12:20:00,40.6968,-70.6851,5,1.42989019128852,0.9754,1,1
en649,2020-02-05 12:21:00,40.6968,-70.6885,5,1.48038793654663,1.0115,1,1
en649,2020-02-05 12:22:00,40.6968,-70.6919,5,1.51060265393098,1.0331,1,1
en649,2020-02-05 12:23:00,40.6968,-70.6953,5,1.50053108146953,1.0259,1,1
en649,2020-02-05 12:24:00,40.6969,-70.6987,5,1.58110366116114,1.0835,1,1
en649,2020-02-05 12:25:00,40.6968,-70.7021,5,1.55088894377679,1.0619,1,1
en649,2020-02-05 12:26:00,40.6968,-70.7055,5,1.60124680608404,1.0979,1,1
en649,2020-02-05 12:27:00,40.6968,-70.7089,5,1.56096051623824,1.0691,1,1
en649,2020-02-05 12:28:00,40.6967,-70.7122,5,1.58110366116114,1.0835,1,1
en649,2020-02-05 12:29:00,40.6967,-70.7157,5,1.66167624085275,1.1411,1,1
en649,2020-02-05 12:30:00,40.6967,-70.7191,5,1.70196253069855,1.1699,1,1
en649,2020-02-05 12:31:00,40.6967,-70.7225,5,1.6516046683913,1.1339,1,1
en649,2020-02-05 12:32:00,40.6967,-70.7258,5,1.61131837854549,1.1051,1,1
en649,2020-02-05 12:33:00,40.6967,-70.7292,5,1.55088894377679,1.0619,1,1
en649,2020-02-05 12:34:00,40.6967,-70.7325,5,1.41981861882707,0.9682,1,1
en649,2020-02-05 12:35:00,40.6967,-70.7359,5,1.57103208869969,1.0763,1,1
en649,2020-02-05 12:36:00,40.6966,-70.7393,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 12:37:00,40.6966,-70.7427,5,1.38960390144272,0.9466,1,1
en649,2020-02-05 12:38:00,40.6966,-70.7461,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 12:39:00,40.6966,-70.7495,5,1.38960390144272,0.9466,1,1
en649,2020-02-05 12:40:00,40.6967,-70.7528,5,1.38960390144272,0.9466,1,1
en649,2020-02-05 12:41:00,40.6966,-70.7562,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 12:42:00,40.6967,-70.7596,5,1.31910289421256,0.8962,1,1
en649,2020-02-05 12:43:00,40.6966,-70.7629,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 12:44:00,40.6966,-70.7663,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 12:45:00,40.6966,-70.7693,5,1.2182472866472,0.8241,1,1
en649,2020-02-05 12:46:00,40.6969,-70.7703,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 12:47:00,40.6968,-70.7705,5,1.28888817682821,0.8746,1,1
en649,2020-02-05 12:48:00,40.6968,-70.7709,5,1.2486018869824,0.8458,1,1
en649,2020-02-05 12:49:00,40.6969,-70.7712,5,1.31910289421256,0.8962,1,1
en649,2020-02-05 12:50:00,40.697,-70.7715,5,1.30903132175111,0.889,1,1
en649,2020-02-05 12:51:00,40.697,-70.7717,5,1.25867345944385,0.853,1,1
en649,2020-02-05 12:52:00,40.6969,-70.772,5,1.32917446667401,0.9034,1,1
en649,2020-02-05 12:53:00,40.6969,-70.7723,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 12:54:00,40.6971,-70.7726,5,1.31910289421256,0.8962,1,1
en649,2020-02-05 12:55:00,40.6973,-70.7728,5,1.26874503190531,0.8602,1,1
en649,2020-02-05 12:56:00,40.6976,-70.7729,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 12:57:00,40.6978,-70.773,5,1.33924603913546,0.9106,1,1
en649,2020-02-05 12:58:00,40.698,-70.7732,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 12:59:00,40.698,-70.7735,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 13:00:00,40.6981,-70.7737,5,1.29895974928966,0.8818,1,1
en649,2020-02-05 13:01:00,40.6983,-70.7739,5,1.30903132175111,0.889,1,1
en649,2020-02-05 13:02:00,40.6984,-70.7741,5,1.31910289421256,0.8962,1,1
en649,2020-02-05 13:03:00,40.6985,-70.7742,5,1.33924603913546,0.9106,1,1
en649,2020-02-05 13:04:00,40.6986,-70.7743,5,1.28888817682821,0.8746,1,1
en649,2020-02-05 13:05:00,40.6988,-70.7744,5,1.32917446667401,0.9034,1,1
en649,2020-02-05 13:06:00,40.699,-70.7745,5,1.39967547390417,0.9538,1,1
en649,2020-02-05 13:07:00,40.6991,-70.7747,5,1.36946075651982,0.9322,1,1
en649,2020-02-05 13:08:00,40.6993,-70.7748,5,1.35938918405836,0.925,1,1
en649,2020-02-05 13:09:00,40.6997,-70.775,5,1.39967547390417,0.9538,1,1
en649,2020-02-05 13:10:00,40.7001,-70.7761,5,1.40974704636562,0.961,1,1
en649,2020-02-05 13:11:00,40.6999,-70.7785,5,1.47017648113433,1.0042,1,1
en649,2020-02-05 13:12:00,40.6986,-70.7813,5,1.49045950900808,1.0187,1,1
en649,2020-02-05 13:13:00,40.6972,-70.7843,5,1.51060265393098,1.0331,1,1
en649,2020-02-05 13:14:00,40.6958,-70.7875,5,1.56096051623824,1.0691,1,1
en649,2020-02-05 13:15:00,40.6958,-70.7911,5,1.47017648113433,1.0042,1,1
en649,2020-02-05 13:16:00,40.6957,-70.7948,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 13:17:00,40.6958,-70.7984,5,1.36946075651982,0.9322,1,1
en649,2020-02-05 13:18:00,40.6961,-70.802,5,1.40974704636562,0.961,1,1
en649,2020-02-05 13:19:00,40.6963,-70.8056,5,1.37953232898127,0.9394,1,1
en649,2020-02-05 13:20:00,40.6965,-70.8093,5,1.33924603913546,0.9106,1,1
en649,2020-02-05 13:21:00,40.6965,-70.8131,5,1.28888817682821,0.8746,1,1
en649,2020-02-05 13:22:00,40.6965,-70.8168,5,1.25867345944385,0.853,1,1
en649,2020-02-05 13:23:00,40.6964,-70.8205,5,1.32917446667401,0.9034,1,1
en649,2020-02-05 13:24:00,40.6963,-70.8242,5,1.31910289421256,0.8962,1,1
en649,2020-02-05 13:25:00,40.6963,-70.828,5,1.30903132175111,0.889,1,1
en649,2020-02-05 13:26:00,40.6963,-70.8317,5,1.30903132175111,0.889,1,1
en649,2020-02-05 13:27:00,40.6964,-70.8354,5,1.36946075651982,0.9322,1,1
en649,2020-02-05 13:28:00,40.6965,-70.8392,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 13:29:00,40.6966,-70.8429,5,1.47017648113433,1.0042,1,1
en649,2020-02-05 13:30:00,40.6966,-70.8466,5,1.50053108146953,1.0259,1,1
en649,2020-02-05 13:31:00,40.6967,-70.8502,5,1.55088894377679,1.0619,1,1
en649,2020-02-05 13:32:00,40.6968,-70.8539,5,1.54081737131534,1.0547,1,1
en649,2020-02-05 13:33:00,40.6968,-70.8575,5,1.60124680608404,1.0979,1,1
en649,2020-02-05 13:34:00,40.6969,-70.8612,5,1.46010490867288,0.997,1,1
en649,2020-02-05 13:35:00,40.6969,-70.865,5,1.48038793654663,1.0115,1,1
en649,2020-02-05 13:36:00,40.6969,-70.8687,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 13:37:00,40.697,-70.8725,5,1.54081737131534,1.0547,1,1
en649,2020-02-05 13:38:00,40.697,-70.8762,5,1.51060265393098,1.0331,1,1
en649,2020-02-05 13:39:00,40.6969,-70.8799,5,1.58110366116114,1.0835,1,1
en649,2020-02-05 13:40:00,40.6969,-70.8837,5,1.57103208869969,1.0763,1,1
en649,2020-02-05 13:41:00,40.6969,-70.8874,5,1.54081737131534,1.0547,1,1
en649,2020-02-05 13:42:00,40.6968,-70.8912,5,1.54081737131534,1.0547,1,1
en649,2020-02-05 13:43:00,40.6968,-70.8949,5,1.53074579885389,1.0475,1,1
en649,2020-02-05 13:44:00,40.6967,-70.8987,5,1.49045950900808,1.0187,1,1
en649,2020-02-05 13:45:00,40.6967,-70.9025,5,1.43996176374997,0.9826,1,1
en649,2020-02-05 13:46:00,40.6967,-70.9063,5,1.36946075651982,0.9322,1,1
en649,2020-02-05 13:47:00,40.6967,-70.91,5,1.36946075651982,0.9322,1,1
en649,2020-02-05 13:48:00,40.6967,-70.9138,5,1.32917446667401,0.9034,1,1
en649,2020-02-05 13:49:00,40.6967,-70.9176,5,1.27881660436676,0.8674,1,1
en649,2020-02-05 13:50:00,40.6967,-70.9213,5,1.28888817682821,0.8746,1,1
en649,2020-02-05 13:51:00,40.6967,-70.9251,5,1.33924603913546,0.9106,1,1
en649,2020-02-05 13:52:00,40.6966,-70.9288,5,1.30903132175111,0.889,1,1
en649,2020-02-05 13:53:00,40.6966,-70.9326,5,1.39967547390417,0.9538,1,1
en649,2020-02-05 13:54:00,40.6966,-70.9364,5,1.45003333621142,0.9898,1,1
